the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta2010,nta2020,council,schooldist,policeprct,ct2010,ct2020,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasouce,uid
0101000020E61000009CCEC653937F52C021D74D1E925F4440,0101000020110F00005AAEF2FCD96B5FC1209BEAE770FA5241,"PALLADIA, INC.",305,7 AVENUE,305 7 AVENUE,NEW YORK,10001,MANHATTAN,1,1015060,1008037502,105,MN17,MN0501,3,02,13,009500,009500,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"PALLADIA, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.746646679,-73.9933671423,986087.877419,211300.233656,moeo_socialservicesitelocations,8c314111cb55432c17bdfa63d79c9b16
0101000020E6100000B6B0BB68777A52C033AD63230C6A4440,0101000020110F00007884855B2C635FC17474276631065341,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,355,EAST 165 STREET,355 EAST 165 STREET,BRONX,10456,BRONX,2,2115811,2024280001,204,BX14,BX0401,16,09,44,017500,017500,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8284954294,-73.9135381544,1008177.9999,241132.279172,moeo_socialservicesitelocations,8db9e28ae8bc85c9d44033c47ebef452
0101000020E61000005B65B2FE837952C01A5BAFCF7B694440,0101000020110F00009A3DDCE48E615FC1F993BF688F055341,COMMUNITY ACCESS INC,1022,REV JAMES A POLITE AVENUE,1022 REV JAMES A POLITE AVENUE,BRONX,10459,BRONX,2,2114108,2026910122,202,BX33,BX0202,17,12,41,013100,013100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8240909199,-73.8986813298,1012291.42621,239531.963491,moeo_socialservicesitelocations,8e1091d207bd4900ad4fabc5bb0a22c7
0101000020E6100000631B2942867C52C01A54A57077674440,0101000020110F00002E319C43AB665FC141FE91EE4B035341,"FACES NY, INC.",317,LENOX AVENUE,317 LENOX AVENUE,NEW YORK,10027,MANHATTAN,1,1085673,1019107501,110,MN11,MN1001,9,05,28,022200,022200,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"FACES NY, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8083325201,-73.9456944853,999283.408445,233779.055409,moeo_socialservicesitelocations,8e5e1e5b494e6f2ce3a1d39a31fa0bbe
0101000020E61000005FA7EECC597D52C0ACA47BED13554440,0101000020110F00003577F09612685FC18A477E71AFEE5241,HOUSING AND FAMILY SERVICES OF GREATER NEW YORK INC,47,MCKEEVER PLACE,47 MCKEEVER PLACE,BROOKLYN,11225,BROOKLYN,3,3388698,3013020001,309,BK63,BK0901,35,17,71,032500,032500,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,HOUSING AND FAMILY SERVICES OF GREATER NEW YORK INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.6646706443,-73.9586059886,995733.847733,181436.545681,moeo_socialservicesitelocations,8e638841020067a920af0e373d815167
0101000020E6100000092752D8A47F52C0931BA19FFB5F4440,0101000020110F000047D465BEF76B5FC10519122FE7FA5241,"ACMH, INC",254,WEST 31 STREET,254 WEST 31 STREET,NEW YORK,10001,MANHATTAN,1,1014347,1007800071,105,MN17,MN0501,3,02,14,010100,010100,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"ACMH, INC",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7498664417,-73.9944363409,985791.542077,212473.275989,moeo_socialservicesitelocations,8e8c77c73af44ed3ea88a7ecbfce7770
0101000020E610000095220A0E877752C0983F53DF266F4440,0101000020110F00004B1677682E5E5FC1104DF38AEC0B5341,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,2901,WHITE PLAINS ROAD,2901 WHITE PLAINS ROAD,BRONX,10467,BRONX,2,2054713,2045420001,211,BX07,BX1104,15,11,49,033600,033601,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NY,,,NYC Department of Social Services,NYCDSS,City,0,,40.86837379,-73.8676180932,1020864.24375,255677.335343,moeo_socialservicesitelocations,6e242496901ffbcadf71acab8d31790c
0101000020E6100000329D5F96F87B52C0DB58D9530A6A4440,0101000020110F00000ACB1F9FBA655FC1553DDE5D2F065341,"WEST END RESIDENCES HDFC, INC.",267,WEST 154 STREET,267 WEST 154 STREET,NEW YORK,10039,MANHATTAN,1,1076718,1020400006,110,MN03,MN1002,9,05,32,023600,023600,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"WEST END RESIDENCES HDFC, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8284401715,-73.9370475708,1001671.87059,241106.597922,moeo_socialservicesitelocations,9063ded3bd0d5797f8fa69a192f99a82
0101000020E61000001967A50B9A7A52C0A10C59EEEC694440,0101000020110F0000C68DDD3067635FC19DDF2B5F0E065341,VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES INC,946,COLLEGE AVENUE,946 COLLEGE AVENUE,BRONX,10456,BRONX,2,2116172,2024230065,204,BX14,BX0401,17,09,44,017300,017300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8275430616,-73.9156521905,1007593.28242,240784.726456,moeo_socialservicesitelocations,911d89cabcf30be1a71e279b780e064b
0101000020E610000031751296B17752C0B16767A2326E4440,0101000020110F00001A51E2A6765E5FC1FE8F8841DA0A5341,POSTGRADUATE CENTER FOR MENTAL HEALTH,2330,BRONX PARK EAST,2330 BRONX PARK EAST,BRONX,10467,BRONX,2,2117625,2043400037,211,BX07,BX1104,15,11,49,033201,033201,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,POSTGRADUATE CENTER FOR MENTAL HEALTH,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8609202388,-73.8702140026,1020150.29008,252960.644971,moeo_socialservicesitelocations,916c28511ce3cc9c89cf0770fc176da6
0101000020E610000088FDF34D407B52C09333BC7A1D564440,0101000020110F00001B123A9981645FC1D938CAC9D8EF5241,ST. JOSEPH'S HOSPITAL,1534,PROSPECT PLACE,1534 PROSPECT PLACE,BROOKLYN,11213,BROOKLYN,3,3402592,3013680040,308,BK61,BK0802,36,17,77,034700,034700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,ST. JOSEPH'S HOSPITAL,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6727746407,-73.9257998351,1004832.68268,184395.065226,moeo_socialservicesitelocations,93b23febb1b253897ab815fe4eea953a
0101000020E610000086D6571D4F7A52C0C7C0D455F6664440,0101000020110F0000FD24CBE9E7625FC16D5B1A12BB025341,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,759,EAST 138 STREET,759 EAST 138 STREET,BRONX,10454,BRONX,2,2004014,2025900102,201,BX39,BX0101,17,07,40,001900,001902,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8043925559,-73.9110787732,1008867.5387,232351.422076,moeo_socialservicesitelocations,95507cf7de45b9bc1916fa1e82d5d7b7
0101000020E6100000528C9902987D52C01B8E3DAF9B534440,0101000020110F000014CA49427C685FC18C0866370AED5241,CAMBA INC,97,CROOKE AVENUE,97 CROOKE AVENUE,BROOKLYN,11226,BROOKLYN,3,3116108,3050590051,314,BK42,BK1401,40,17,70,050804,050804,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6531886148,-73.9624029635,994682.257026,177252.84727,moeo_socialservicesitelocations,95ecfe0d8b73996da3fc67117fa1751e
0101000020E61000002039B5C3D07952C0E47533635F694440,0101000020110F00008F2B7A4B11625FC1F0B115826F055341,SOUTHEAST BRONX NEIGHBORHOOD CENTERS INC,955,TINTON AVENUE,955 TINTON AVENUE,BRONX,10456,BRONX,2,2091964,2026390001,203,BX35,BX0301,16,08,42,013300,013300,HOUSING SUPPORT,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SOUTHEAST BRONX NEIGHBORHOOD CENTERS INC,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.8232234959,-73.9033669728,1010994.95507,239214.464308,moeo_socialservicesitelocations,97e191c379c3013168c19d9c0e2b6aa3
0101000020E6100000A59AF03CAA7E52C09885B01A5E5C4440,0101000020110F000051F606104E6A5FC1B05848D0D9F65241,"BOWERY RESIDENTS' COMMITTEE, INC.",330,EAST 4 STREET,330 EAST 4 STREET,NEW YORK,10009,MANHATTAN,1,1004386,1003730018,103,MN28,MN0303,2,01,9,002601,002601,"SUPPORTED HOUSING-OMH, SUPPORTED SRO-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BOWERY RESIDENTS' COMMITTEE, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7216218344,-73.9791405054,990032.062018,202183.515773,moeo_socialservicesitelocations,980c11b4aca66b6411b9fbe0dc36ea88
0101000020E6100000249576226B7C52C07D8F159F89584440,0101000020110F0000BD9A0A317D665FC174BB41518FF25241,PROVIDENCE HOUSE INC.,273,KOSCIUSKO STREET,273 KOSCIUSKO STREET,BROOKLYN,11221,BROOKLYN,3,0,3017810061,303,BK75,BK0301,36,16,79,026100,026100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROVIDENCE HOUSE INC.,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6916998727,-73.9440389789,999768.849047,191286.314398,moeo_socialservicesitelocations,994bcf5098688892b57891eb86a29435
0101000020E6100000EA2B56318A7952C0E058A6DB896A4440,0101000020110F00007B76ED6B99615FC1FFB36783BE065341,URBAN PATHWAYS INC,1351,BOSTON ROAD,1351 BOSTON ROAD,BRONX,10456,BRONX,2,2128618,2029340050,203,BX35,BX0301,16,09,42,015100,015100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,URBAN PATHWAYS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8323320928,-73.8990596142,1012183.27061,242534.401892,moeo_socialservicesitelocations,99788ffaa1a432d3a7c73c306fb66288
0101000020E6100000DA170BFB8D7F52C0F6477160595F4440,0101000020110F00001C4D04E8D06B5FC1DC011E4C31FA5241,"BOWERY RESIDENTS' COMMITTEE, INC.",131,WEST 25 STREET,131 WEST 25 STREET,NEW YORK,10001,MANHATTAN,1,1015006,1008017503,104,MN13,MN0401,3,02,13,009100,009100,"SUPPORTED HOUSING-OMH, SUPPORTED SRO-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BOWERY RESIDENTS' COMMITTEE, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7449150617,-73.99304081,986178.349915,210669.357084,moeo_socialservicesitelocations,9c4019236a51f571cfb2c81e5f3e03c1
0101000020E610000050841CF2748852C0EE70A755AB514440,0101000020110F0000CFD637F5EF7A5FC117752DA2DEEA5241,PROJECT HOSPITALITY INC,100,PARK AVENUE,100 PARK AVENUE,STATEN ISLAND,10302,STATEN ISLAND,5,5023730,5010050025,501,SI28,SI0106,49,31,121,020700,020702,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,PROJECT HOSPITALITY INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6380412169,-74.1321378022,947576.683503,171759.657302,moeo_socialservicesitelocations,9c495863e1d6dd8f013d17b40ce69237
0101000020E6100000BA3F0D054B7A52C0E8233C60F8534440,0101000020110F000034482AF5E0625FC15423B8FB71ED5241,CENTER FOR URBAN COMMUNITY SERVICES INC,39,HEGEMAN AVENUE,39 HEGEMAN AVENUE,BROOKLYN,11212,BROOKLYN,3,3082733,3036220056,316,BK81,BK1602,42,23,73,089600,089600,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CENTER FOR URBAN COMMUNITY SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6560173311,-73.9108288411,1008991.76055,178293.781465,moeo_socialservicesitelocations,9c70570145b79b70b9dbc5fdbd6f7421
0101000020E6100000967FB4F3C47E52C01A52467063574440,0101000020110F000062AB5B707B6A5FC102837BD245F15241,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,334,BERGEN STREET,334 BERGEN STREET,BROOKLYN,11217,BROOKLYN,3,3005989,3003890023,302,BK38,BK0601,33,15,84,012700,012700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,LUTHERAN SOCIAL SERVICES OF METROPOLITAN NEW YORK INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6827221248,-73.980770995,989583.216196,188011.087418,moeo_socialservicesitelocations,9dc0cb242b62c88cac53b13ec9f55c5f
0101000020E6100000B15D00C00B7D52C0172A273B5E564440,0101000020110F0000AB5351038E675FC1E23B384C21F05241,C C M S,691,PROSPECT PLACE,691 PROSPECT PLACE,BROOKLYN,11216,BROOKLYN,3,3390836,3012240048,308,BK61,BK0802,35,17,77,022100,022100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,C C M S,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6747507037,-73.9538421635,997053.529804,185109.657316,moeo_socialservicesitelocations,9f43c6c7d8868ccb90a8d090a99346f5
0101000020E610000045C0B81CC07F52C0B2866F773A614440,0101000020110F000028984F0F266C5FC1809C68A94CFC5241,CLINTON HOUSING DEVELOPMENT CO INC,502,WEST 42 STREET,502 WEST 42 STREET,NEW YORK,10036,MANHATTAN,1,1088934,1010700034,104,MN13,MN0401,3,02,10,011700,011700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CLINTON HOUSING DEVELOPMENT CO INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7595967574,-73.9961005978,985330.262927,216018.32097,moeo_socialservicesitelocations,a1cad90d6e660e45f23f303eb6a856bd
0101000020E61000001EEA3543E47A52C06135A5BB92684440,0101000020110F00001FA38941E5635FC1442B48D489045341,CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN,333,EAST 149 STREET,333 EAST 149 STREET,BRONX,10451,BRONX,2,2000937,2023310051,201,BX34,BX0102,17,07,40,006500,006500,DROP-IN CENTER,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CARDINAL MCCLOSKEY SCHOOL & HOME FOR CHILDREN,,,NYC Department of Youth and Community Development,NYCDYCD,City,0,,40.8169779351,-73.9201820396,1006343.15307,236934.294417,moeo_socialservicesitelocations,a3b2cff681aebd796ba096cae0b1a9e5
0101000020E6100000F2E86070387C52C059CD1FB81E544440,0101000020110F00000F6B751427665FC1193BD1E89CED5241,CAMBA INC,560,WINTHROP STREET,560 WINTHROP STREET,BROOKLYN,11203,BROOKLYN,3,3424559,3048290005,309,BK60,BK0902,40,18,71,080800,080800,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6571874765,-73.9409447622,1000635.39954,178713.028069,moeo_socialservicesitelocations,a503f41736926c18fab58c146bef4640
0101000020E61000009F1EFF03ED7A52C0E7762B8935684440,0101000020110F0000E0F2BC1FF4635FC1425F503E21045341,"BOWERY RESIDENTS' COMMITTEE, INC.",357,EAST 145 STREET,357 EAST 145 STREET,BRONX,10454,BRONX,2,2115798,2023070001,201,BX39,BX0101,8,07,40,004300,004300,NY NY III SUPPORTED HOUSING-OASAS,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"BOWERY RESIDENTS' COMMITTEE, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8141337837,-73.920716285,1006196.21492,235897.93415,moeo_socialservicesitelocations,a67048853e4c14d07a41391db16685f6
0101000020E6100000F1355F39CD7A52C08FBA56D7906A4440,0101000020110F0000BB13771FBE635FC171360F5AC6065341,BRONXWORKS INC,1130,GRAND CONCOURSE,1130 GRAND CONCOURSE,BRONX,10456,BRONX,2,2002833,2024620042,204,BX14,BX0401,16,09,44,018102,018102,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,BRONXWORKS INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.8325452016,-73.9187758853,1006727.10931,242606.372097,moeo_socialservicesitelocations,89d3830761c9ebec17b91cc44652f191
0101000020E61000009993BDC7F37A52C024EE1D2DF3544440,0101000020110F0000118C479DFF635FC13B7AF3C58AEE5241,RISEBORO COMMUNITY PARTNERSHIP INC,145,EAST 98 STREET,145 EAST 98 STREET,BROOKLYN,11212,BROOKLYN,3,3393311,3035480001,316,BK81,BK1704,41,17,73,089200,089200,HOMEBASE HOMELESSNESS PREVENTION,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,RISEBORO COMMUNITY PARTNERSHIP INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6636711497,-73.921129165,1006131.28458,181079.53908,moeo_socialservicesitelocations,8b817e5060dc40da92b6adcd347c7a47
0101000020E61000001FD0DF0BCA7852C0048488C39F6F4440,0101000020110F00009B0AAD0A53605FC13CF5AA51740C5341,POSTGRADUATE CENTER FOR MENTAL HEALTH,2950,GRAND CONCOURSE,2950 GRAND CONCOURSE,BRONX,10458,BRONX,2,2017191,2033060001,207,BX05,BX0702,11,10,52,041300,041300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,POSTGRADUATE CENTER FOR MENTAL HEALTH,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8720631044,-73.8873319323,1015410.05619,257013.869901,moeo_socialservicesitelocations,a6faa4991dd32937393c84b3a85d6700
0101000020E6100000328E8389EA7B52C04ED299C28E594440,0101000020110F00007C077FC1A2655FC12586D8D6B3F35241,RISEBORO COMMUNITY PARTNERSHIP INC,90,BEAVER STREET,90 BEAVER STREET,BROOKLYN,11206,BROOKLYN,3,0,3031370001,304,BK78,BK0401,34,14,83,038900,038900,RAPID RE-HOUSING,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,RISEBORO COMMUNITY PARTNERSHIP INC,,,NYC Department of Social Services,NYCDSS,City,0,,40.6996691947,-73.9361900122,1001943.37246,194191.261082,moeo_socialservicesitelocations,a6ff362c15180d56df854081145f1545
0101000020E6100000F5F65EEC677B52C0129D8CE39D584440,0101000020110F0000A0EA24E5C4645FC18299F004A6F25241,CAMBA INC,12,PATCHEN AVENUE,12 PATCHEN AVENUE,BROOKLYN,11221,BROOKLYN,3,3393735,3016120039,303,BK35,BK0302,36,16,81,038700,038700,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CAMBA INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6923183854,-73.9282179758,1004156.07022,191514.855754,moeo_socialservicesitelocations,a98e24536ea80d8f55df623ef9d0e56e
0101000020E610000075659217AC7952C0B1141A06A86A4440,0101000020110F0000D58FC800D3615FC12A01CA5FE0065341,COMMUNITY ACCESS INC,1363,FRANKLIN AVENUE,1363 FRANKLIN AVENUE,BRONX,10456,BRONX,2,2114128,2029310073,203,BX35,BX0301,16,09,42,014900,014900,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8332526804,-73.9011286667,1011610.3226,242869.152726,moeo_socialservicesitelocations,a9d6ab797bbe8eeb8fd90679910a4720
0101000020E6100000902D0C99ED7E52C0C82108AA185E4440,0101000020110F0000D61FE17AC06A5FC1D87C8ACDC9F85241,COMMUNITY ACCESS INC,315,2 AVENUE,315 2 AVENUE,NEW YORK,10003,MANHATTAN,1,1019588,1008990026,106,MN21,MN0602,2,02,13,004800,004800,"SUPPORTED SRO-OMH, CRISIS/RESPITE BEDS-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,COMMUNITY ACCESS INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.7351276911,-73.983251821,988891.501968,207103.87482,moeo_socialservicesitelocations,abed1cd9feaef5b710ecb54eebe675e2
0101000020E61000004CC895189C7952C0489D66511B554440,0101000020110F0000734D09D5B7615FC12FAACBB7B7EE5241,C C M S,402,SNEDIKER AVENUE,402 SNEDIKER AVENUE,BROOKLYN,11207,BROOKLYN,3,0,3037990026,305,BK85,BK0503,42,19,75,113200,113200,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,C C M S,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6648961784,-73.9001523463,1011950.41199,181531.787939,moeo_socialservicesitelocations,afca6ea2ecee909741b16be5246590b9
0101000020E61000000E8419FB8ED961C000000000008056C0,,FEDERATION OF ORGANIZATIONS FOR THE NEW YORK STATE MENTALLY,,,,,,,0,0,0,0,,,0,,0,,,SUPPORTED HOUSING-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,FEDERATION OF ORGANIZATIONS FOR THE NEW YORK STATE MENTALLY,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,0,0,0,0,moeo_socialservicesitelocations,b011a780617d48e5bb5c012fc0b4134e
0101000020E6100000FA977276377B52C0AA9567FC026C4440,0101000020110F00005A5F6F9472645FC1E303B1DE65085341,SERVICES FOR THE UNDERSERVED INC,1434,UNDERCLIFF AVENUE,1434 UNDERCLIFF AVENUE,BRONX,10452,BRONX,2,2128323,2025370006,204,BX26,BX0402,16,09,44,020100,020100,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,SERVICES FOR THE UNDERSERVED INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.8438411241,-73.9252601739,1004929.20432,246720.298606,moeo_socialservicesitelocations,b08b764098f27f954d3f042f590ede40
0101000020E6100000A17D4F9DF87952C03F6F52977F564440,0101000020110F00002103EDFB54625FC13DEDCBA746F05241,"INSTITUTE FOR COMMUNITY LIVING, INC.",2384,ATLANTIC AVENUE,2384 ATLANTIC AVENUE,BROOKLYN,11233,BROOKLYN,3,3038665,3014370001,316,BK79,BK1601,37,23,73,036502,036502,"SUPPORTED HOUSING-OMH, NON-MEDICAID CARE COORDINATION (OMH)-OMH",NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,"INSTITUTE FOR COMMUNITY LIVING, INC.",,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6757687712,-73.905799224,1010379.55779,185491.244804,moeo_socialservicesitelocations,b11d8d611879652b6dff032f426512d9
0101000020E6100000B1BB6A17E57D52C033D1083612574440,0101000020110F0000CEBC7630FF685FC17BD232DAEAF05241,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,683,DEAN STREET,683 DEAN STREET,BROOKLYN,11238,BROOKLYN,3,3027676,3011300075,308,BK64,BK0801,35,13,77,020300,020300,SUPPORTED SRO-OMH,NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES,HUMAN SERVICES,HEALTH AND HUMAN SERVICES,Local,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,,,NYC Department of Health and Mental Hygiene,NYCDOHMH,City,0,,40.6802432578,-73.9671076335,993373.125191,187109.092045,moeo_socialservicesitelocations,b34ca939a02e72d892be50f8889571f3
